source_url,text_chunk
https://www.who.int/news-room/fact-sheets/detail/bipolar-disorder,"in accessing health care. On average, people with bipolar disorder die more than 10 years earlier than the general population (2). Symptoms and patterns Bipolar disorder is a mental health condition characterized by mood swings from one extreme to another. During a manic episode, a person experiences an extremely high mood with lots of energy (feeling very happy, excited, overactive). They may have a sense of euphoria, sudden shifts in mood or an excess of emotion (uncontrollable laughing or feeling much more irritable, agitated or restless than usual). In manic episodes, the changes in mood and activities are accompanied by other characteristic symptoms, which may include: - highly inflated sense of self-worth or self-esteem; - talking quickly and rapidly shifting from one idea to the next; - having trouble concentrating and being easily distracted; - decreased need for sleep; - reckless or risk-taking behaviour, for example overspending, risky sexual activity, drinking, or harming oneself or others; and - fixed and mistaken grandiose or persecutory beliefs in something untrue (e.g. I am a very famous person, My neighbour is spying on me). On the contrary, during a depressive episode, a person experiences a depressed mood (feeling sad, irritable, empty). They may feel a loss of interest or pleasure in activities that they had previously enjoyed. Other symptoms are also present, which may include: - poor concentration - feelings of excessive guilt or low self-worth - hopelessness about the future - thoughts about dying or suicide - disrupted sleep - changes in appetite or weight - feeling very tired or low in energy. A depressive episode is different from mood fluctuations commonly experienced by most people, in that the symptoms last most of the day, nearly every day, for at least two weeks. Both manic and depressive episodes can cause significant difficulties"
https://www.who.int/news-room/fact-sheets/detail/bipolar-disorder,"in all aspects of life, including at home, work and school. They may require specialized care to prevent the person from doing harm to themselves or others. Some people with bipolar disorder may experience what are called hypomanic episodes. Hypomanic episodes involve similar symptoms to manic episodes, but the symptoms are less intense and do not typically disrupt the persons ability to function to the same extent. There are two main types of bipolar disorder, depending on patterns of manic or hypomanic and depressive episodes. - People with bipolar type I disorder experience one or more manic episodes interspaced with episodes of depression which usually become more common over time (compared with manic episodes). - People with bipolar type II disorder have had one or more hypomanic episodes and at least one depressive episode, but no history of manic episodes. Risks and protective factors The exact cause of bipolar disorder is unknown. Several factors including biological (e.g. genetic), psychological, social and structural factors may contribute to its onset, trajectory and outcomes. Adverse circumstances or life-altering events can trigger or exacerbate the symptoms of bipolar disorder. These may include bereavement, violence or the breakdown of a relationship. The use of alcohol or drugs can also influence the onset and trajectory of bipolar disorder. Although employment can be a source of stress for people living with bipolar disorder, it can also be protective. Under good working conditions, and when supported at their workplace with reasonable adjustments, employment can promote recovery by improving functioning, reducing symptoms and leading to a higher quality of life and improved self-esteem. Treatment and care Even though symptoms often recur, recovery is possible. With appropriate care, people with bipolar disorder can cope with their symptoms and live meaningful and productive lives. There are a range of effective treatment"
https://www.who.int/news-room/fact-sheets/detail/bipolar-disorder,"options, typically a mix of medicines and psychological and psychosocial interventions. Medicines are considered essential for treatment, but themselves are usually insufficient to achieve full recovery. People with bipolar disorder should be treated with respect and dignity and should be meaningfully involved in care choices, including through shared decision-making regarding treatment and care, balancing effectiveness, side-effects and individual preferences. Medicines People with bipolar disorder need treatment and care across acute episodes of mania and depression and when indicated, longer-term treatment to prevent relapse. Mood stabilizers (such as lithium, valproate) and antipsychotics are proven to help manage acute mania. Lithium prescription requires clinical and laboratory monitoring. Girls and women who are pregnant, breastfeeding or have childbearing potential should not use valproate. Lithium and carbamazepine also need to be avoided during pregnancy and breastfeeding whenever possible. Antidepressants should not be taken during a manic episode and they may be combined with mood stabilizers or antipsychotics during episodes of depression. Some medicines for bipolar disorder can make people feel sleepy, have involuntary muscle spasms or tremors, or experience metabolic changes (e.g. involving weight gain). These side effects can affect adherence to treatment and should be monitored and managed. Adults with bipolar disorder who are in complete remission (no symptoms) usually need to continue with mood stabilizers or antipsychotic medicines for at least six months. Those experiencing multiple episodes of mania and depression will usually require longer-term treatment to minimize relapses. Psychological and psychosocial interventions People with bipolar disorder can benefit from lifestyle changes involving regular sleep, physical activity, a healthy diet, reduction of stressors, and mood monitoring. Psychological interventions (e.g. cognitive behavioural therapy, interpersonal therapy, psychoeducation) can effectively reduce depressive symptoms and the possibility of them coming back. Family psychoeducation can also help families understand and support their loved one better. Support from"
https://www.who.int/news-room/fact-sheets/detail/bipolar-disorder,"family and friends is very important. Support groups where people can receive encouragement, learn coping skills, and share experiences can be helpful to people with bipolar disorder and their families. Recovery-oriented psychosocial interventions include supported employment, supported housing, peer support, and social and life skills training. They serve to promote hope and to support the autonomy, personal empowerment and social inclusion of people with bipolar disorder. Medicines and psychological or psychosocial interventions should be tailored to the needs of the person and combined for best outcomes. WHO response The Comprehensive Mental Health Action Plan 2013-2030 highlights the steps needed to provide appropriate services for people with mental health conditions, including bipolar disorder. The WHO Special Initiative for Mental Health aims to further progress towards the plans objectives by ensuring 100 million more people can access quality and affordable care for mental health conditions. WHO's Mental Health Gap Action Programme (mhGAP), which is being implemented in more than 100 countries, provides evidence-based technical guidance, tools and training packages to build capacities and expand treatment coverage for a set of priority conditions, including bipolar disorder, in non-specialized settings in LMICs. WHOs guidelines on Management of physical health conditions in adults with severe mental disorders provide evidence-based recommendations to practitioners on how to recognize and manage comorbid physical and mental health conditions, including bipolar disorder. WHOs QualityRights initiative aims to improve the quality of care and human rights standards in mental health and social care facilities and to empower organizations to advocate for the health of people with mental health conditions, including bipolar disorder. The Guidance on community mental health services and person-centred and rights-based approaches describes what person-centred and human rights-based approaches look like in mental health, and give examples of good practice services. References - GBD 2019 Mental Disorders Collaborators. Global,"
https://www.who.int/news-room/fact-sheets/detail/bipolar-disorder,"regional, and national burden of 12 mental disorders in 204 countries and territories, 19902019: a systematic analysis for the Global Burden of Disease Study 2019. Lancet Psychiatry. 2022;9:13750. doi:10.1016/S2215-0366(21)00395-3. - Kwun Nam Chan J, Ho Yi Yong C, Sau Man Wong C, Yu Hai Chen E, Chung Chang W. Life expectancy and years of potential life lost in bipolar disorder: systematic review and meta-analysis. Br J Psychiatry. 2022;221(3):56776. doi:10.1192/bjp.2022.19."
https://www.who.int/news-room/fact-sheets/detail/depression,"Overview Depressive disorder (also known as depression) is a common mental disorder. It involves a depressed mood or loss of pleasure or interest in activities for long periods of time. Depression is different from regular mood changes and feelings about everyday life. It can affect all aspects of life, including relationships with family, friends and community. It can result from or lead to problems at school and at work. Depression can happen to anyone. People who have lived through abuse, severe losses or other stressful events are more likely to develop depression. Women are more likely to have depression than men. An estimated 3.8% of the population experience depression, including 5% of adults (4% among men and 6% among women), and 5.7% of adults older than 60 years. Approximately 280 million people in the world have depression (1). Depression is about 50% more common among women than among men. Worldwide, more than 10% of pregnant women and women who have just given birth experience depression (2). More than 700 000 people die due to suicide every year. Suicide is the fourth leading cause of death in 1529-year-olds. Although there are known, effective treatments for mental disorders, more than 75% of people in low- and middle-income countries receive no treatment (3). Barriers to effective care include a lack of investment in mental health care, lack of trained health-care providers and social stigma associated with mental disorders. Symptoms and patterns During a depressive episode, a person experiences a depressed mood (feeling sad, irritable, empty). They may feel a loss of pleasure or interest in activities. A depressive episode is different from regular mood fluctuations. They last most of the day, nearly every day, for at least two weeks. Other symptoms are also present, which may include: - poor concentration - feelings of"
https://www.who.int/news-room/fact-sheets/detail/depression,"excessive guilt or low self-worth - hopelessness about the future - thoughts about dying or suicide - disrupted sleep - changes in appetite or weight - feeling very tired or low in energy. Depression can cause difficulties in all aspects of life, including in the community and at home, work and school. A depressive episode can be categorized as mild, moderate, or severe depending on the number and severity of symptoms, as well as the impact on the individuals functioning. There are different patterns of depressive episodes including: - single episode depressive disorder, meaning the persons first and only episode; - recurrent depressive disorder, meaning the person has a history of at least two depressive episodes; and - bipolar disorder, meaning that depressive episodes alternate with periods of manic symptoms, which include euphoria or irritability, increased activity or energy, and other symptoms such as increased talkativeness, racing thoughts, increased self-esteem, decreased need for sleep, distractibility, and impulsive reckless behaviour. Contributing factors and prevention Depression results from a complex interaction of social, psychological, and biological factors. People who have gone through adverse life events (unemployment, bereavement, traumatic events) are more likely to develop depression. Depression can, in turn, lead to more stress and dysfunction and worsen the affected persons life situation and the depression itself. Depression is closely related to and affected by physical health. Many of the factors that influence depression (such as physical inactivity or harmful use of alcohol) are also known risk factors for diseases such as cardiovascular disease, cancer, diabetes and respiratory diseases. In turn, people with these diseases may also find themselves experiencing depression due to the difficulties associated with managing their condition. Prevention programmes have been shown to reduce depression. Effective community approaches to prevent depression include school-based programmes to enhance a pattern of positive"
https://www.who.int/news-room/fact-sheets/detail/depression,"coping in children and adolescents. Interventions for parents of children with behavioural problems may reduce parental depressive symptoms and improve outcomes for their children. Exercise programmes for older persons can also be effective in depression prevention. Diagnosis and treatment There are effective treatments for depression. These include psychological treatment and medications. Seek care if you have symptoms of depression. Psychological treatments are the first treatments for depression. They can be combined with antidepressant medications in moderate and severe depression. Antidepressant medications are not needed for mild depression. Psychological treatments can teach new ways of thinking, coping or relating to others. They may include talk therapy with professionals and supervised lay therapists. Talk therapy can happen in person or online. Psychological treatments may be accessed through self-help manuals, websites and apps. Effective psychological treatments for depression include: - behavioural activation - cognitive behavioural therapy - interpersonal psychotherapy - problem-solving therapy. Antidepressant medications include selective serotonin reuptake inhibitors (SSRIs), such as fluoxetine. Health-care providers should keep in mind the possible adverse effects associated with antidepressant medication, the ability to deliver either intervention (in terms of expertise, and/or treatment availability), and individual preferences. Antidepressants should not be used for treating depression in children and are not the first line of treatment in adolescents, among whom they should be used with extra caution. Different medications and treatments are used for bipolar disorder. Self-care Self-care can play an important role in managing symptoms of depression and promoting overall well-being. What you can do: - try to keep doing activities you used to enjoy - stay connected to friends and family - exercise regularly, even if its just a short walk - stick to regular eating and sleeping habits as much as possible - avoid or cut down on alcohol and dont use illicit drugs, which"
https://www.who.int/news-room/fact-sheets/detail/depression,"can make depression worse - talk to someone you trust about your feelings - seek help from a healthcare provider. If you have thoughts of suicide: - remember you are not alone, and that many people have gone through what youre experiencing and found help - talk to someone you trust about how you feel - talk to a health worker, such as a doctor or counsellor - join a support group. If you think you are in immediate danger of harming yourself, contact any available emergency services or a crisis line. WHO response WHOs Mental health action plan 20132030 highlights the steps required to provide appropriate interventions for people with mental disorders including depression. Depression and self-harm/suicide are among the priority conditions covered by WHOs Mental Health Gap Action Programme (mhGAP). The Programme aims to help countries increase services for people with mental, neurological and substance use disorders through care provided by health workers who are not specialists in mental health. WHO has developed brief psychological intervention manuals for depression that may be delivered by lay therapists to individuals and groups. An example is the Problem management plus (PM+) manual, which describes the use of behavioural activation, stress management, problem solving treatment and strengthening social support. Moreover, the Group interpersonal therapy for depression manual describes group treatment of depression. Finally, the Thinking healthy manual covers the use of cognitive-behavioural therapy for perinatal depression. References - Institute of Health Metrics and Evaluation. Global Health Data Exchange (GHDx). https://vizhub.healthdata.org/gbd-results/ (Accessed 4 March 2023). - Woody CA, Ferrari AJ, Siskind DJ, Whiteford HA, Harris MG. A systematic review and meta-regression of the prevalence and incidence of perinatal depression. J Affect Disord. 2017;219:8692. - Evans-Lacko S, Aguilar-Gaxiola S, Al-Hamzawi A, et al. Socio-economic variations in the mental health treatment gap for people with"
https://www.who.int/news-room/fact-sheets/detail/depression,"anxiety, mood, and substance use disorders: results from the WHO World Mental Health (WMH) surveys. Psychol Med. 2018;48(9):1560-1571."
https://www.who.int/news-room/fact-sheets/detail/schizophrenia,"Symptoms Schizophrenia is characterised by significant impairments in the way reality is perceived and changes in behaviour related to: - persistent delusions: the person has fixed beliefs that something is true, despite evidence to the contrary; - persistent hallucinations: the person may hear, smell, see, touch, or feel things that are not there; - experiences of influence, control or passivity: the experience that ones feelings, impulses, actions, or thoughts are not generated by oneself, are being placed in ones mind or withdrawn from ones mind by others, or that ones thoughts are being broadcast to others; - disorganized thinking, which is often observed as jumbled or irrelevant speech; - highly disorganised behaviour e.g. the person does things that appear bizarre or purposeless, or the person has unpredictable or inappropriate emotional responses that interfere with their ability to organise their behaviour; - negative symptoms such as very limited speech, restricted experience and expression of emotions, inability to experience interest or pleasure, and social withdrawal; and/or - extreme agitation or slowing of movements, maintenance of unusual postures. People with schizophrenia often also experience persistent difficulties with their cognitive or thinking skills, such as memory, attention, and problem-solving. At least one third of people with schizophrenia experiences complete remission of symptoms (1). Some people with schizophrenia experience worsening and remission of symptoms periodically throughout their lives, others a gradual worsening of symptoms over time. Magnitude and impact Schizophrenia affects approximately 24 million people or 1 in 300 people (0.32%) worldwide. This rate is 1 in 222 people (0.45%) among adults (2). It is not as common as many other mental disorders. Onset is most often during late adolescence and the twenties, and onset tends to happen earlier among men than among women. Schizophrenia is frequently associated with significant distress and impairment in personal,"
https://www.who.int/news-room/fact-sheets/detail/schizophrenia,"family, social, educational, occupational, and other important areas of life. People with schizophrenia are 2 to 3 times more likely to die early than the general population (3). This is often due to physical illnesses, such as cardiovascular, metabolic, and infectious diseases. People with schizophrenia often experience human rights violations both inside mental health institutions and in community settings. Stigma against people with this condition is intense and widespread, causing social exclusion, and impacting their relationships with others, including family and friends. This contributes to discrimination, which in turn can limit access to general health care, education, housing, and employment. During humanitarian and public health emergencies, extreme stress and fear, breakdown of social supports, isolation and disruption of health-care services and supply of medication can occur. These changes can have an impact on the lives of people with schizophrenia, such as exacerbation of existing symptoms. During emergencies, people with schizophrenia are more vulnerable than others to various human rights violations, including neglect, abandonment, homelessness, abuse and exclusion. Causes of schizophrenia Research has not identified one single cause of schizophrenia. It is thought that an interaction between genes and a range of environmental factors may cause schizophrenia. Psychosocial factors may also affect the onset and course of schizophrenia. Heavy use of cannabis is associated with an elevated risk of the disorder. Services Currently, the vast majority of people with schizophrenia around the world are not receiving mental health care. Approximately 50% of people in mental hospitals have a schizophrenia diagnosis (4). Only 31.3% of people with psychosis receive specialist mental health care (5). Most resources for mental health services are inefficiently spent on care within mental hospitals. There is clear evidence that mental hospitals are not effective in providing the care that people with mental health conditions need and, regularly, violate"
https://www.who.int/news-room/fact-sheets/detail/schizophrenia,"the basic human rights of persons with schizophrenia. Efforts to transfer care from mental health institutions to the community need to be expanded and accelerated. Such efforts start with the development of a range of quality community-based mental health services. Options for community-based mental health care include integration in primary health and general hospital care, community mental health centres, day centres, supported housing, and outreach services for home-based support. The engagement of the person with schizophrenia, family members and the wider community in providing support is important. Management and support A range of effective care options for people with schizophrenia exist, and these include medication, psychoeducation, family interventions, cognitive-behavioural therapy and psychosocial rehabilitation (e.g., life skills training). Facilitated assisted living, supported housing and supported employment are essential care options that should be available for people with schizophrenia. A recovery-oriented approach giving people agency in treatment decisions is essential for people with schizophrenia and for their families and/or caregivers as well. WHO response WHOs Comprehensive Mental Health Action Plan 2013-2030 highlights the steps required to provide appropriate services for people with mental disorders including schizophrenia. A key recommendation of the Action Plan is to shift services from institutions to the community. The WHO Special Initiative for Mental Health aims to further progress towards objectives of the Comprehensive Mental Health Action Plan 2013-2030 by ensuring 100 million more people have access to quality and affordable care for mental health conditions. WHO's Mental Health Gap Action Programme (mhGAP) uses evidence-based technical guidance, tools and training packages to expand service in countries, especially in resource-poor settings. It focuses on a prioritized set of conditions, including psychosis, directing capacity building towards non-specialized health-care providers in an integrated approach that promotes mental health at all levels of care. Currently mhGAP is being implemented in more than"
https://www.who.int/news-room/fact-sheets/detail/schizophrenia,"100 WHO Member States. The WHO QualityRights Project involves improving the quality of care and human rights conditions in mental health and social care facilities and to empower organizations to advocate for the health of people with mental health conditions and psychosocial disabilities. The WHO guidance on community mental health services and person-centred and rights-based approaches provides information and support to all stakeholders who wish to develop or transform their mental health system and services to align with international human rights standards including the UN Convention on the Rights of Persons with Disabilities. References (1) Harrison G, Hopper K, Craig T, Laska E, Siegel C, Wanderling J. Recovery from psychotic illness: a 15- and 25-year international follow-up study. Br J Psychiatry 2001;178:506-17. (2) Institute of health Metrics and Evaluation (IHME). Global Health Data Exchange (GHDx). http://ghdx.healthdata.org/gbd-results-tool?params=gbd-api-2019-permalink/27a7644e8ad28e739382d31e77589dd7 (Accessed 25 September 2021) (3) Laursen TM, Nordentoft M, Mortensen PB. Excess early mortality in schizophrenia. Annual Review of Clinical Psychology, 2014;10, 425-438. (4) WHO. Mental health systems in selected low- and middle-income countries: a WHO-AIMS cross-national analysis. WHO: Geneva, 2009 (5) Jaeschke K et al. Global estimates of service coverage for severe mental disorders: findings from the WHO Mental Health Atlas 2017 Glob Ment Health 2021;8:e27."
https://www.who.int/news-room/fact-sheets/detail/suicide,"Key facts - More than 720 000 people die due to suicide every year. - Suicide is the third leading cause of death among 1529-year-olds. - Seventy-three per cent of global suicides occur in low- and middle-income countries. - The reasons for suicide are multi-faceted, influenced by social, cultural, biological, psychological, and environmental factors present across the life-course. - For every suicide there are many more people who attempt suicide. A prior suicide attempt is an important risk factor for suicide in the general population. Overview Every year 727 000 people take their own life and there are many more people who make suicide attempts. Every suicide is a tragedy that affects families, communities and entire countries and has long-lasting effects on the people left behind. Suicide occurs throughout the lifespan and was the third leading cause of death among 1529-year-olds globally in 2021. Suicide does not just occur in high-income countries but is a global phenomenon in all regions of the world. In fact, close to three quarters (73%) of global suicides occurred in low- and middle-income countries in 2021. Suicide is a serious public health problem that requires a public health response. With timely, evidence-based and often low-cost interventions, suicides can be prevented. For national responses to be effective, a comprehensive multisectoral suicide prevention strategy is needed. Who is at risk? The link between suicide and mental disorders (in particular, depression and alcohol use disorders) and a previous suicide attempt is well established in high-income countries. However, many suicides happen impulsively in moments of crisis with a breakdown in the ability to deal with life stresses, such as financial problems, relationship disputes, or chronic pain and illness. In addition, experiencing conflict, disaster, violence, abuse or loss and a sense of isolation are strongly associated with suicidal behaviour. Suicide"
https://www.who.int/news-room/fact-sheets/detail/suicide,"rates are also high among vulnerable groups who experience discrimination, such as refugees and migrants; indigenous peoples; lesbian, gay, bisexual, transgender, intersex (LGBTI) persons; and prisoners. Prevention and control There are several measures that can be taken at population, sub-population and individual levels to prevent suicide and self-harm. LIVE LIFE, WHOs initiative for suicide prevention, recommends the following key effective evidence-based interventions: - limit access to the means of suicide (e.g. pesticides, firearms, certain medications); - interact with the media for responsible reporting of suicide; - foster socio-emotional life skills in adolescents; and - early identify, assess, manage and follow up anyone who is affected by suicidal behaviours. These need to go hand-in-hand with the following foundational pillars: situation analysis, multisectoral collaboration, awareness raising, capacity building, financing, surveillance and monitoring and evaluation. Suicide prevention efforts require coordination and collaboration among multiple sectors of society, including the health sector and other sectors such as education, labour, agriculture, business, justice, law, defence, politics and the media. These efforts must be comprehensive and integrated given the multifaceted nature of suicide. Challenges and obstacles Stigma and taboo Stigma, particularly surrounding mental disorders and suicide, means many people thinking of taking their own life or who have attempted suicide are not seeking help and are therefore not getting the help they need. The prevention of suicide has not been adequately addressed due to a lack of awareness of suicide as a major public health problem and the taboo in many societies to openly discuss it. To date, only a few countries have included suicide prevention among their health priorities and only 38 countries report having a national suicide prevention strategy. Raising community awareness and breaking down the taboo is important for countries to make progress in preventing suicide. Data quality Globally, the availability and quality"
https://www.who.int/news-room/fact-sheets/detail/suicide,"of data on suicide and self-harm is poor. Only some 80 WHO Member States have good-quality vital registration data that can be used directly to estimate suicide rates. This problem of poor-quality mortality data is not unique to suicide, but given the stigma surrounding suicide and the illegality of suicidal behaviour in some countries it is likely that under-reporting and misclassification are greater problems for suicide than for most other causes of death. Improved surveillance and monitoring of suicide and self-harm are required for effective suicide prevention strategies. Cross-national differences in the patterns of suicide, and changes in the rates, characteristics and methods of suicide, highlight the need for each country to improve the comprehensiveness, quality and timeliness of their suicide-related data. This includes vital registration of suicide, hospital-based registries of self-harm and nationally representative surveys collecting information about self-reported self-harm. WHO response The urgency to act to prevent suicides has been recognized and prioritized at the highest levels. The reduction of the suicide rate is an indicator in the UN Sustainable Development Goals (the only indicator for mental health), WHOs General Programme of Work and WHOs Comprehensive Mental Health Action Plan 20132030. The first WHO world suicide report, Preventing suicide: a global imperative, published in 2014, aimed to increase the awareness of the public health significance of suicide and suicide attempts and to make suicide prevention a high priority on the global public health agenda. It also aimed to encourage and support countries to develop or strengthen comprehensive national suicide prevention strategies through a multisectoral public health approach. In 2021, WHO launched LIVE LIFE: an implementation guide for suicide prevention in countries. Accompanying resources to support the implementation of the four key LIVE LIFE interventions have also been published including the 2024 brochure on Preventing suicide by phasing out"
https://www.who.int/news-room/fact-sheets/detail/suicide,"highly hazardous pesticides to support limiting access to means, Preventing suicide: a resource for media professionals, update 2023 to encourage responsible reporting of suicide, and the Helping Adolescents Thrive toolkit to foster socio-emotional life-skills among young people. At the health sector level, suicide/self-harm is one of the priority conditions in the WHO Mental Health Gap Action Programme (mhGAP), which provides evidence-based technical guidance to scale up service provision and care in countries for mental, neurological and substance use disorders. The mhGAP Intervention Guide (mhGAP-IG) includes a specific module for suicide and self-harm to support early identification, assessment, management and follow-up. Through the LIVE LIFE initiative, governments are encouraged and supported to implement a suite of evidence-based interventions and foundational pillars for suicide prevention."
https://www.who.int/news-room/questions-and-answers/item/mental-health-promoting-and-protecting-human-rights,"Mental health: Promoting and protecting human rights 6 October 2023 | Questions and answers Mental health is a basic human right for all people. Everyone, whoever and wherever they are, has a deserving and inherent right to the highest attainable standard of mental health. This includes: - the right to available, accessible, acceptable and good quality care; and - the right to liberty, independence and inclusion in the community. Having a mental health condition should never be a reason to deprive a person of their human rights or to exclude them from decisions about their own health. Unfortunately, people with mental health conditions around the world experience a wide range of human rights violations. Many experience coercive practices including involuntary admission and treatment as well as seclusion and restraint. It is also common for people to be excluded from community life, discriminated against, denied basic rights such as food and shelter, and prohibited from voting or getting married. Many more cannot access the mental health care they need or can only access care that violates their human rights. In many places, lack of community based services means that the main setting for mental health care is long-stay psychiatric hospitals or institutions, which are often associated with human rights violations. - By ensuring laws and policies related to mental health are in line with internationally agreed human rights conventions. Countries should ensure their policies and laws related to mental health both protect and promote mental health. While many countries have sought to reform their laws, policies and services since the adoption of the United Nations Convention on the Rights of Persons with Disabilities in 2006, too few have adopted or amended the relevant laws and policies on the scale needed to end violations and promote the human right to mental health."
https://www.who.int/news-room/questions-and-answers/item/mental-health-promoting-and-protecting-human-rights,"- Improve human rights in mental health services. Ways to assess and improve quality of care and human rights conditions should be established to protect against inhuman and degrading treatment, poor living conditions and involuntary admission and treatment. People should be able to file complaints in cases of human rights violations. - Replace psychiatric institutions with community care. Large institutions, which are often associated with human rights violations, should be replaced by community mental health services, backed by care in general hospital and home care support. Mental health services need to link to services and supports in the community, enabling people living with mental health conditions to access educational, employment, social service and housing opportunities on an equal basis with others. - Change attitudes and raise awareness. Ministries of Health, health professionals, civil society (in particular people with lived experience, organizations of persons with disabilities, and NGOs), academic institutions, professional organizations and other stakeholders should unify their efforts in educating and advocating for the rights of people with mental health conditions. - Empower people with mental health conditions and their families. Governments should support creating and/or strengthening organizations of people with mental health conditions and as well as family organizations. These groups are in the best position to highlight problems, specify their needs, and help find solutions to prevent violations and improving mental health and other support services in countries. They have a crucial role to play in the design and implementation of policies, plans, laws and services. - Increase investment in mental health. Governments need to dedicate more of their health budget to mental health. In addition, the mental health workforce at each level of the health care system needs to be developed and trained to ensure that all people have access to good quality mental health services that"
https://www.who.int/news-room/questions-and-answers/item/mental-health-promoting-and-protecting-human-rights,"promote recovery and respect for human rights. The QualityRights e-training is a free online course, developed by WHO, which is designed to help you: - understand and improve your own mental health - learn how to support friends, family and others with their mental health - gain the knowledge and skills to tackle stigma, discrimination and coercive practices - learn how to provide support to someone experiencing a crisis. It is available in 11 languages. Find out more here. The QualityRights initiative aims to support countries to assess and improve the quality of care in mental health and related services and to promote the rights of people with psychosocial, intellectual and cognitive disabilities."
https://www.who.int/news-room/questions-and-answers/item/stress,"Stress 21 February 2023 | Questions and answers Stress can be defined as a state of worry or mental tension caused by a difficult situation. Stress is a natural human response that prompts us to address challenges and threats in our lives. Everyone experiences stress to some degree. The way we respond to stress, however, makes a big difference to our overall well-being. Stress affects both the mind and the body. A little bit of stress is good and can help us perform daily activities. Too much stress can cause physical and mental health problems. Learning how to cope with stress can help us feel less overwhelmed and support our mental and physical well-being. Stress makes it hard for us to relax and can come with a range of emotions, including anxiety and irritability. When stressed, we may find it difficult to concentrate. We may experience headaches or other body pains, an upset stomach or trouble sleeping. We may find we lose our appetite or eat more than usual. Chronic stress can worsen pre-existing health problems and may increase our use of alcohol, tobacco and other substances. Stressful situations can also cause or exacerbate mental health conditions, most commonly anxiety and depression, which require access to health care. When we suffer from a mental health condition, it may be because our symptoms of stress have become persistent and have started affecting our daily functioning, including at work or school. No, everyone reacts differently to stressful situations. Coping styles and symptoms of stress vary from person to person. Yes, it is natural to feel stressed in challenging situations such as job interviews, school exams, unrealistic workloads, an insecure job, or conflict with family, friends or colleagues. For many people stress reduces over time as the situation improves or as they learn"
https://www.who.int/news-room/questions-and-answers/item/stress,"to cope emotionally with the situation. Stress tends to be widespread during events such as major economic crises, disease outbreaks, natural disasters, war, and community violence. Most of us manage stress well and continue to function. If we have difficulties coping with stress, we should seek help from a trusted health-care provider or from another trusted person in our community. Learn stress management WHOs stress management guide Doing what matters in times of stress aims to equip people with practical skills to cope with stress. A few minutes each day are enough to practise the guides self-help techniques. The guide can be used alone or with its accompanying audio exercises. Keep a daily routine Having a daily schedule can help us use our time efficiently and feel more in control. Set time for regular meals, time with family members, exercise, daily chores and other recreational activities. Get plenty of sleep Getting enough sleep is important for both body and mind. Sleep repairs, relaxes and rejuvenates our body and can help reverse the effect of stress. Good sleep habits (also known as sleep hygiene) include: - Be consistent. Go to bed at the same time each night and get up at the same time each morning, including on the weekends. - If possible, make your sleeping area quiet, dark, relaxing and at a comfortable temperature. - Limit your use of electronic devices, such as TVs, computers and smart phones, before sleeping. - Avoid large meals, caffeine and alcohol before bedtime. - Get some exercise. Being physically active during the day can help you fall asleep more easily at night. Connect with others Keep in touch with family and friends and share your concerns and feelings with people you trust. Connecting with others can lift our mood and help us feel less"
https://www.who.int/news-room/questions-and-answers/item/stress,"stressed. Eat healthy What we eat and drink can affect our health. Try to eat a balanced diet and to eat at regular intervals. Drink enough fluids. Eat lots of fresh fruits and vegetables if you can. Exercise regularly Regular daily exercise can help to reduce stress. This can include walking, as well as more intensive exercise. Limit time following news Spending too much time following news on television and social media can increase stress. Limit the time you spend following the news if it increases your stress."
https://www.who.int/news-room/questions-and-answers/item/suicide,"Suicide 18 September 2024 | Questions and answers Suicide is a global public health problem. Every year more than 720 000 people die as a result of suicide. The majority of these deaths (73%) occur in low- and middle-income countries. Beyond this, suicide has a ripple effect that impacts on societies, communities, friends and families who have lost a loved one to suicide. There are indications that for each person who dies of suicide there are likely to be more than 20 others who attempt suicide. This ratio differs widely by country, region, sex, age and method. Access to emotional support at the right time and restricting access to highly lethal means of suicide to buy time while dealing with suicidal feelings can prevent suicide. Effective interventions exist. WHOs LIVE LIFE approach recommends four key interventions which have proven to be effective: - limit access to the means of suicide (e.g., restrictions on toxic pesticides and firearms); - interact with the media for responsible reporting of suicide; - foster socio-emotional life skills in adolescents; and - early identification, assessment, management and follow up of anyone who is affected by suicidal behaviours. The foundational pillars of the interventions for suicide prevention are situation analysis, multisectoral collaboration, awareness raising, capacity building, financing, surveillance, monitoring and evaluation. Talking openly about suicide can give a person other options or the time to rethink his/her decision, thereby preventing suicide. Studies suggest that people who are suicidal are often ambivalent about living or dying and they look for relief from their pain. Someone may act impulsively and die a few days later, even though they would have liked to live on. Access to emotional support at the right time may prevent suicide. Studies with individuals who have made near-fatal suicide attempts indicate that many of them"
